group,schema,class,fragment_type,fragment,type_variation,identifier,source_type,translated_target_type,translated,attempted,timestamp,feedback
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,404-418:processDeleteLine,body_types,short,short,Int16,True,True,2026-05-13 16:26:59,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,404-418:processDeleteLine,body_types,Kernel32_CHAR_INFO,Kernel32_CHAR_INFO,Kernel32_CHAR_INFO,True,True,2026-05-13 16:26:59,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,404-418:processDeleteLine,body_types,IOException,IOException,IOException,True,True,2026-05-14 11:53:23,"Cangjie compilation error: [31merror[0m: expected ';' or '<NL>', found keyword 'class'   [36m==>[0m /tmp/tmpr5l1f_89.cj:58:27:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: public class IOException <: Exception {[0m    [36m| [0m                          [31m^^^^^ expected ';' or '<NL>' here[0m    [36m| [0m  [31merror[0m: expected a member name after '.' in qualified name, found keyword 'init'   [36m==>[0m /tmp/tmpr5l1f_89.cj:60:15:    [36m| [0m [36m60[0m [36m| [0m"
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,404-418:processDeleteLine,parameters,|int|optionInt,int,Int64,True,True,2026-05-13 16:26:59,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,420-423:processChangeWindowTitle,return_types,void,void,Unit,True,True,2026-05-13 16:27:08,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.io.WindowsAnsiProcessor.json,55-424:WindowsAnsiProcessor,method,420-423:processChangeWindowTitle,parameters,|String|label,String,String,True,True,2026-05-13 16:27:08,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample.json,24-44:AnsiConsoleExample,method,28-43:main,return_types,void,void,Unit,True,True,2026-05-13 17:20:53,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample.json,24-44:AnsiConsoleExample,method,28-43:main,body_types,String,String,String,True,True,2026-05-13 17:21:00,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample.json,24-44:AnsiConsoleExample,method,28-43:main,body_types,FileInputStream,FileInputStream,Any,True,True,2026-05-14 13:34:25,Cangjie compilation error: [31merror[0m: undeclared type name 'FileInputStream'   [36m==>[0m /tmp/tmpbd9p7jj5.cj:58:20:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: FileInputStream[0m    [36m| [0m                   [31m^ [0m    [36m| [0m  [33mwarning[0m: unused import 'std.io.*'  [36m==>[0m /tmp/tmpbd9p7jj5.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mimport std.io.*[0m   [36m| [0m[33m^^^^^^^^^^^^^^^ unused import[0m   [36m| [0m   [36m#[0m [0mnote[0m: this wa
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample.json,24-44:AnsiConsoleExample,method,28-43:main,body_types,int,int,Int64,True,True,2026-05-13 17:21:08,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample.json,24-44:AnsiConsoleExample,method,28-43:main,parameters,|String[]|args,String[],Array<String>,True,True,2026-05-14 13:34:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample2.json,26-49:AnsiConsoleExample2,method,30-48:main,return_types,void,void,Unit,True,True,2026-05-13 17:20:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample2.json,26-49:AnsiConsoleExample2,method,30-48:main,body_types,String,String,String,True,True,2026-05-13 17:20:23,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample2.json,26-49:AnsiConsoleExample2,method,30-48:main,body_types,FileInputStream,FileInputStream,Any,True,True,2026-05-14 13:34:07,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample2.json,26-49:AnsiConsoleExample2,method,30-48:main,body_types,int,int,Int64,True,True,2026-05-13 17:20:32,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiConsoleExample2.json,26-49:AnsiConsoleExample2,method,30-48:main,parameters,|String[]|args,String[],Array<String>,True,True,2026-05-14 13:34:06,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,35-38:setUp,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,40-45:testTest,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,47-53:testRender,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,47-53:testRender,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,55-60:testRenderCodes,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,55-60:testRenderCodes,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,62-68:testRender2,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,62-68:testRender2,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,70-76:testRender3,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,70-76:testRender3,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,78-94:testRender4,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,78-94:testRender4,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,96-102:testRender5,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,96-102:testRender5,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,104-107:testRenderNothing,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,109-113:testRenderInvalidMissingEnd,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,109-113:testRenderInvalidMissingEnd,body_types,String,String,String,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,115-118:testRenderInvalidEndBeforeStart,return_types,void,void,Unit,True,True,2026-05-13 16:55:18,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,115-118:testRenderInvalidEndBeforeStart,body_types,IllegalArgumentException,IllegalArgumentException,IllegalArgumentException,True,True,2026-05-14 13:24:30,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,120-124:testRenderInvalidMissingText,return_types,void,void,Unit,True,True,2026-05-13 16:55:25,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiRendererTest.json,34-125:AnsiRendererTest,method,120-124:testRenderInvalidMissingText,body_types,String,String,String,True,True,2026-05-13 16:55:25,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiStringTest.json,24-31:AnsiStringTest,method,26-30:testCursorPosition,return_types,void,void,Unit,True,True,2026-05-13 16:45:34,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiStringTest.json,24-31:AnsiStringTest,method,26-30:testCursorPosition,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:45:34,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,40-47:testSetEnabled,return_types,void,void,Unit,True,True,2026-05-13 16:43:10,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,40-47:testSetEnabled,body_types,Thread,Thread,Thread,True,True,2026-05-14 13:19:07,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,49-55:testClone,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,49-55:testClone,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,57-60:testApply,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,62-69:testScrollUp,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,62-69:testScrollUp,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,62-69:testScrollUp,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,71-78:testScrollDown,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,71-78:testScrollDown,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,71-78:testScrollDown,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,80-89:testCursor,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,80-89:testCursor,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,80-89:testCursor,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,80-89:testCursor,parameters,|int|y,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,80-89:testCursor,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,91-95:testCursorToColumn,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,91-95:testCursorToColumn,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,91-95:testCursorToColumn,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,91-95:testCursorToColumn,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,97-101:testCursorUp,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,97-101:testCursorUp,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,97-101:testCursorUp,parameters,|int|y,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,97-101:testCursorUp,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,103-107:testCursorDown,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,103-107:testCursorDown,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,103-107:testCursorDown,parameters,|int|y,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,103-107:testCursorDown,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,109-113:testCursorRight,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,109-113:testCursorRight,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,109-113:testCursorRight,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,109-113:testCursorRight,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,115-119:testCursorLeft,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,115-119:testCursorLeft,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,115-119:testCursorLeft,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,115-119:testCursorLeft,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,121-131:testCursorMove,return_types,void,void,Unit,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,121-131:testCursorMove,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,121-131:testCursorMove,parameters,|int|x,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,121-131:testCursorMove,parameters,|int|y,int,Int64,True,True,2026-05-13 16:43:19,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,121-131:testCursorMove,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,133-136:testCursorDownLine,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,133-136:testCursorDownLine,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,138-142:testCursorDownLine,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,138-142:testCursorDownLine,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,138-142:testCursorDownLine,parameters,|int|n,int,Int64,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,138-142:testCursorDownLine,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,144-147:testCursorUpLine,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,144-147:testCursorUpLine,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,149-153:testCursorUpLine,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,149-153:testCursorUpLine,body_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,149-153:testCursorUpLine,parameters,|int|n,int,Int64,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,149-153:testCursorUpLine,parameters,|String|expected,String,String,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,155-174:testColorDisabled,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,176-202:testAnsiMainWithNoConsole,return_types,void,void,Unit,True,True,2026-05-13 16:43:20,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,176-202:testAnsiMainWithNoConsole,body_types,Path,Path,Path,True,True,2026-05-14 13:19:11,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,176-202:testAnsiMainWithNoConsole,body_types,String,String,String,True,True,2026-05-13 16:43:27,
jansi.jansi.*,jansi.jansi.src.test.org.fusesource.jansi.AnsiTest.json,39-207:AnsiTest,method,176-202:testAnsiMainWithNoConsole,body_types,Process,Process,Any,True,True,2026-05-14 13:19:18,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmpt83etpxi.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.process import Process[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
